"FEATUREID","Latitude","Longitude"
7711950,41.956307,-73.400676
7711882,41.977574,-73.401355
7711884,41.973039,-73.409321
7711866,41.977933,-73.407437
7711858,41.984729,-73.413309
7711832,41.994844,-73.426794
7710092,42.025152,-73.424133
7710560,42.03905,-73.434953
7710094,42.014872,-73.438703
7710086,42.022262,-73.453146
7710564,42.019307,-73.465405
7710084,42.032538,-73.456138
7711860,41.976461,-73.413835
7711854,41.976213,-73.415772
7711856,41.979474,-73.4215
7710098,42.014477,-73.476975
7710456,42.023111,-73.479357
7710082,42.039358,-73.4815
7711846,41.983935,-73.442018
7711864,41.97375,-73.417265
7711902,41.964164,-73.422471
7711916,41.961262,-73.433827
7714218,41.951204,-73.439443
7711870,41.974903,-73.423778
7711878,41.986367,-73.457262
7711886,41.973188,-73.431938
7713774,41.973415,-73.438169
7711872,41.978026,-73.432705
7711904,41.968769,-73.450031
7713778,41.975335,-73.477461
7711852,41.98762,-73.482053
7711890,41.971191,-73.468694
7711880,41.99081,-73.472714
7711868,41.974689,-73.412806
7711956,41.937442,-73.410403
7714232,41.945688,-73.413483
7712100,41.887412,-73.387277
7712134,41.865403,-73.388039
7712092,41.869479,-73.401403
7714264,41.865774,-73.410297
7712076,41.879775,-73.397088
7712066,41.882343,-73.403695
7713818,41.885983,-73.407581
7712044,41.885974,-73.426351
7712102,41.872206,-73.41537
7712184,41.851603,-73.388159
7712226,41.846921,-73.398604
7712296,41.821078,-73.39049
7712272,41.844411,-73.414542
7712274,41.822383,-73.402972
7712270,41.824576,-73.4094
7712248,41.83515,-73.419141
7712258,41.827481,-73.423222
7712254,41.835809,-73.436222
7712314,41.818915,-73.444636
7712310,41.814843,-73.414815
7713874,41.799088,-73.399217
7712374,41.793238,-73.367881
7712368,41.788163,-73.385895
7714312,41.782156,-73.368759
7712420,41.778754,-73.395091
7712478,41.767219,-73.410627
7713898,41.777131,-73.41915
7712476,41.767555,-73.388187
7712452,41.768601,-73.372191
7714320,41.764814,-73.365968
7712504,41.755547,-73.404761
7712520,41.751863,-73.383389
7713572,41.74523,-73.400151
7712434,41.775584,-73.367762
7714330,41.762913,-73.424445
7713922,41.765108,-73.44142
7712482,41.76241,-73.432049
7713574,41.751184,-73.429044
7713956,41.748711,-73.459133
7712532,41.746435,-73.453815
7712538,41.741056,-73.441161
7712596,41.72154,-73.445186
7713686,41.672134,-73.494621
7714394,41.661089,-73.490797
7713688,41.667785,-73.51952
7712756,41.659794,-73.525016
7712768,41.67862,-73.556344
7712608,41.716834,-73.567287
7712598,41.72546,-73.57012
7712566,41.734302,-73.569246
7712552,41.743389,-73.571016
7713584,41.752557,-73.571888
7712506,41.766765,-73.573841
7712426,41.776289,-73.563986
7712392,41.779235,-73.556571
7712390,41.794768,-73.553862
7712336,41.809402,-73.574889
7712300,41.837442,-73.587358
7712190,41.871298,-73.593356
7712050,41.888226,-73.582442
7714270,41.884806,-73.573361
7712738,41.669265,-73.535294
7712678,41.682776,-73.541701
7714074,41.683928,-73.550157
7712670,41.687992,-73.543928
7712682,41.694911,-73.52734
7712664,41.703195,-73.539803
7712688,41.67973,-73.541435
7714086,41.675487,-73.543438
7712732,41.669994,-73.541847
7714396,41.665855,-73.541417
7712606,41.723778,-73.549273
7713582,41.743951,-73.554525
7712410,41.7802,-73.5499
7712408,41.780598,-73.543194
7712406,41.785061,-73.531564
7712352,41.800175,-73.535335
7712326,41.813124,-73.533539
7712320,41.812871,-73.51329
7712278,41.822829,-73.515917
7712268,41.828425,-73.524627
7712232,41.84459,-73.51253
7712140,41.863599,-73.502276
7713500,41.894614,-73.50103
7712006,41.912044,-73.515968
7711996,41.932349,-73.507313
7711944,41.960588,-73.522272
7711894,41.972895,-73.523296
7710244,42.015847,-73.516762
7713444,41.989759,-73.510103
7712424,41.776729,-73.545533
7712438,41.771071,-73.546317
7713936,41.774358,-73.547391
7713960,41.76458,-73.552559
7714504,41.75947,-73.551214
7712522,41.758447,-73.542568
7714344,41.738412,-73.536716
7712470,41.769716,-73.536097
7712350,41.795508,-73.518262
7713540,41.78828,-73.49905
7713888,41.799977,-73.500773
7712332,41.805091,-73.516803
7712284,41.82114,-73.509115
7713522,41.833562,-73.490663
7714484,41.832676,-73.475382
7712230,41.838564,-73.4795
7712228,41.83806,-73.461198
7714490,41.833521,-73.474311
7713528,41.815639,-73.493836
7712244,41.829419,-73.474956
7713870,41.832008,-73.475721
7714296,41.821098,-73.471994
7712188,41.85181,-73.479359
7712116,41.859897,-73.470401
7713838,41.86306,-73.468648
7712106,41.865723,-73.443299
7712138,41.857916,-73.45796
7713850,41.853067,-73.441111
7712172,41.847991,-73.446826
7714276,41.845378,-73.45041
7712266,41.831747,-73.507264
7713492,41.875399,-73.49839
7712078,41.881525,-73.490525
7712048,41.900217,-73.490752
7714252,41.920921,-73.494622
7712110,41.870549,-73.480053
7712046,41.886663,-73.487439
7712056,41.884599,-73.477349
7712060,41.882632,-73.470359
7714262,41.877468,-73.463356
7712054,41.883445,-73.450506
7714258,41.896307,-73.445038
7712042,41.890944,-73.479015
7713820,41.903846,-73.46969
7712004,41.908295,-73.467214
7713476,41.911081,-73.460784
7711994,41.924356,-73.455422
7713796,41.946093,-73.463136
7711978,41.934759,-73.440998
7714240,41.921371,-73.427091
7712012,41.910242,-73.440898
7713478,41.928782,-73.475897
7713466,41.950347,-73.495202
7714230,41.966982,-73.488756
7711876,41.989189,-73.539289
7711896,41.975292,-73.539755
166182154,41.918694,-73.521956
166182155,41.94878,-73.538081
7712026,41.902042,-73.524365
7712036,41.900132,-73.551024
7712024,41.920764,-73.556826
7712142,41.871767,-73.521326
7714268,41.88642,-73.529571
7712234,41.838375,-73.526468
7714294,41.845494,-73.524692
7712328,41.81601,-73.541804
7712334,41.818133,-73.556783
7712252,41.834023,-73.56442
7712206,41.84298,-73.567182
7713866,41.846539,-73.552379
7713868,41.843844,-73.552032
7712202,41.840105,-73.556842
7712182,41.847964,-73.553654
7712186,41.846953,-73.554172
7712180,41.869037,-73.559239
7712062,41.886346,-73.553322
7714266,41.890846,-73.553381
7712178,41.848717,-73.548573
7712238,41.840951,-73.540373
7712156,41.869476,-73.543874
7712064,41.891737,-73.562015
7712200,41.846391,-73.564674
7712176,41.855087,-73.570897
7712146,41.855248,-73.561129
7712174,41.849262,-73.561606
7712132,41.862579,-73.564483
7713854,41.857094,-73.563722
7713864,41.852456,-73.561122
7712208,41.843374,-73.573956
7712260,41.824968,-73.572418
7714306,41.833564,-73.575161
7712040,41.905183,-73.578509
7713512,41.84741,-73.605381
7713516,41.824056,-73.626275
7713510,41.847446,-73.61942
7712170,41.857012,-73.633026
7712168,41.873716,-73.623797
7712302,41.815168,-73.592946
7714316,41.822318,-73.605607
7712388,41.790102,-73.565443
7712432,41.789848,-73.579659
7712346,41.803232,-73.592404
7712348,41.795424,-73.595714
7714326,41.800192,-73.601141
7712510,41.77833,-73.59827
7712372,41.797197,-73.615117
7712380,41.787453,-73.624508
7713586,41.754302,-73.590462
7712558,41.734204,-73.575786
7712572,41.730911,-73.590538
7712554,41.744085,-73.60766
7713984,41.756374,-73.615822
7713588,41.748449,-73.597875
7712494,41.760184,-73.613178
7713982,41.768778,-73.613206
7712492,41.766944,-73.624738
7714352,41.759263,-73.630634
7713590,41.741941,-73.616716
7712600,41.717322,-73.57427
7712650,41.703477,-73.582973
7712660,41.693572,-73.598129
7712680,41.689081,-73.621967
7714096,41.678098,-73.614601
7712720,41.673439,-73.613641
7712722,41.679155,-73.625961
7712748,41.666827,-73.637837
7712616,41.718072,-73.589301
7712648,41.696607,-73.611257
7712646,41.701133,-73.620324
7712622,41.725955,-73.642713
7712644,41.713613,-73.608575
7712620,41.731687,-73.626157
7712702,41.677955,-73.636954
7714400,41.682206,-73.643079
7712726,41.672003,-73.61544
7714104,41.66761,-73.621739
7712758,41.657182,-73.62017
7714412,41.655572,-73.632599
7712704,41.684283,-73.582457
7713684,41.67251,-73.584432
7712818,41.654658,-73.571057
7713718,41.625415,-73.576105
7713726,41.604795,-73.588588
7713044,41.58381,-73.591358
7713102,41.576107,-73.596754
7713106,41.570993,-73.600949
7712736,41.676597,-73.600708
7714408,41.663442,-73.610317
7713690,41.653034,-73.592694
7712830,41.639275,-73.602393
7714120,41.639927,-73.603869
7712824,41.653193,-73.603976
7712892,41.631733,-73.603389
7714126,41.638856,-73.603657
7712902,41.623402,-73.602681
7712936,41.61568,-73.606978
7714144,41.612178,-73.614534
7712972,41.603592,-73.60481
7712894,41.631965,-73.618967
7712912,41.619545,-73.62252
7714142,41.625007,-73.623273
7712896,41.626262,-73.625083
7714140,41.629143,-73.626774
7712874,41.634495,-73.634956
7712828,41.644998,-73.620151
7714124,41.643044,-73.605621
7713046,41.586504,-73.613228
7714164,41.591327,-73.614488
7713014,41.601861,-73.62299
7713020,41.590502,-73.612711
7714166,41.589416,-73.612299
7713114,41.571304,-73.608548
7714468,41.578159,-73.610337
7713028,41.590886,-73.586745
7713072,41.582423,-73.580111
25076306,41.575002,-73.571621
7713038,41.583453,-73.559546
7713720,41.601785,-73.574036
7713708,41.635901,-73.563861
7714424,41.634785,-73.553651
7712882,41.635152,-73.543024
7712868,41.642538,-73.524399
7712916,41.621741,-73.549326
7714118,41.630285,-73.537379
7714130,41.626162,-73.545886
7714114,41.628035,-73.52577
7712890,41.622814,-73.533913
7712964,41.60446,-73.553468
7714152,41.604026,-73.564367
7714458,41.593713,-73.56125
7712982,41.596461,-73.560538
7712976,41.608527,-73.546273
7713714,41.628313,-73.513271
7712970,41.615988,-73.490382
7713728,41.597319,-73.505789
7712978,41.598045,-73.485594
7714446,41.59546,-73.485511
7713024,41.605201,-73.428908
7712930,41.629775,-73.417069
7712796,41.646554,-73.420692
7712788,41.660873,-73.406351
7713674,41.679776,-73.394662
7712662,41.687044,-73.388503
7713964,41.730993,-73.403872
7713966,41.731935,-73.400748
7712560,41.734801,-73.405271
7713644,41.713955,-73.3983
7713978,41.734214,-73.419852
7713616,41.725214,-73.41393
7713018,41.609146,-73.405814
7712880,41.643184,-73.379996
7712740,41.666311,-73.364625
7712728,41.67454,-73.352074
7712618,41.716244,-73.374181
7712914,41.622345,-73.383432
7712760,41.656901,-73.359745
7712626,41.719192,-73.347426
7712584,41.74062,-73.342974
7713934,41.741653,-73.360467
7712550,41.740971,-73.367678
7712730,41.678181,-73.368237
7712810,41.646523,-73.4049
7714398,41.641636,-73.398661
7712712,41.667537,-73.387211
7714366,41.700836,-73.410395
7713656,41.696373,-73.409194
7713678,41.682866,-73.408283
7713702,41.665181,-73.424923
7712932,41.633509,-73.434379
7712770,41.674905,-73.439103
7712820,41.643998,-73.453477
7714148,41.571617,-73.411762
7713092,41.582318,-73.402986
7713000,41.593655,-73.391273
7714138,41.58957,-73.389602
7713016,41.587713,-73.384839
7714438,41.594257,-73.378066
7712988,41.604342,-73.390771
7713744,41.560247,-73.388126
7714444,41.580503,-73.374683
7713252,41.526607,-73.396845
7713242,41.539121,-73.374776
7714470,41.534497,-73.386795
7713240,41.531191,-73.392917
7714472,41.516599,-73.363494
7713316,41.511077,-73.36886
166182156,41.489954,-73.350573
166182157,41.496974,-73.349413
7713324,41.5172,-73.349147
7716524,41.493284,-73.337293
7713288,41.510793,-73.322161
7713284,41.521407,-73.331572
7713754,41.513748,-73.335553
7713286,41.516309,-73.318376
7713268,41.524583,-73.315234
7713232,41.538048,-73.326313
7713746,41.557252,-73.329891
7713112,41.566223,-73.329417
7713110,41.569946,-73.337325
7713060,41.596821,-73.31158
7713282,41.517838,-73.297578
7713234,41.5294,-73.307553
7713228,41.549314,-73.28036
7713220,41.544351,-73.302788
7714452,41.555095,-73.298203
7714442,41.575129,-73.301994
7713142,41.564578,-73.308266
7713108,41.580858,-73.310786
7713062,41.584102,-73.340444
7712994,41.591948,-73.345565
7712984,41.608476,-73.332298
7712910,41.623637,-73.332896
7712884,41.63278,-73.320624
7712812,41.639544,-73.312142
7712800,41.643272,-73.317634
7712794,41.644848,-73.319887
7712778,41.655258,-73.32543
7712908,41.624983,-73.301811
7712798,41.652933,-73.287739
7712792,41.660711,-73.3273
7712744,41.67026,-73.308568
7712684,41.679331,-73.285767
7712654,41.68861,-73.269813
7713664,41.681382,-73.252397
7714010,41.682333,-73.240403
7712698,41.674963,-73.226213
7712724,41.672052,-73.256907
7712652,41.692437,-73.264244
7713638,41.699623,-73.250621
7712602,41.730447,-73.244949
7712594,41.717229,-73.223225
7713614,41.721,-73.209432
7713612,41.726384,-73.204826
7712564,41.728798,-73.200919
7713760,41.737005,-73.181247
7712480,41.769605,-73.184897
7712386,41.786264,-73.188308
7713852,41.795498,-73.194358
7713538,41.805143,-73.188841
7713840,41.812619,-73.206832
7712318,41.808165,-73.204559
7712286,41.817346,-73.214378
7713604,41.744459,-73.202104
7713602,41.746239,-73.194494
7712384,41.777459,-73.183161
7712382,41.778387,-73.177557
7714286,41.786415,-73.178393
7712378,41.782256,-73.181933
7714288,41.786382,-73.181233
7712316,41.824243,-73.203435
7712216,41.845688,-73.223681
7714242,41.878755,-73.225127
7712214,41.85462,-73.212593
7712486,41.771186,-73.197908
7712360,41.795966,-73.205287
7712364,41.800587,-73.222255
7713848,41.813251,-73.238608
7713524,41.836612,-73.239479
7714328,41.73036,-73.214313
7712568,41.72583,-73.212888
7713620,41.72547,-73.219997
7712556,41.733693,-73.221547
7713598,41.760199,-73.222805
7713872,41.7751,-73.228086
7712394,41.786028,-73.233381
7713600,41.74856,-73.228911
7712490,41.760918,-73.238073
7712454,41.765195,-73.239962
7713548,41.771933,-73.249616
7712488,41.770617,-73.235609
7712444,41.773238,-73.24304
7714300,41.78155,-73.243836
7712484,41.761744,-73.24321
7714314,41.756759,-73.241968
7713592,41.740646,-73.232142
7713626,41.720408,-73.265671
7712604,41.711865,-73.248164
7713952,41.713968,-73.24821
7712636,41.697165,-73.270354
7714348,41.705799,-73.277251
7712668,41.690724,-73.295804
7712634,41.697639,-73.284605
7714354,41.693079,-73.285271
7713634,41.712785,-73.29105
7713566,41.746949,-73.281538
7712508,41.760162,-73.273209
7712440,41.781103,-73.261464
7713856,41.805912,-73.249877
7712280,41.824183,-73.254265
7713504,41.858434,-73.269294
7714250,41.87386,-73.273266
7712574,41.724027,-73.303129
7714336,41.728843,-73.309709
7712534,41.741329,-73.299328
7712416,41.778855,-73.325027
7713546,41.796217,-73.319945
7713878,41.784446,-73.322059
7713570,41.751304,-73.327211
7712518,41.753214,-73.344592
7712502,41.768385,-73.355286
7712516,41.763564,-73.341851
7712496,41.764093,-73.349015
7713554,41.757033,-73.25716
7713508,41.847335,-73.255526
7713824,41.855966,-73.257202
7713502,41.872874,-73.245971
7712442,41.767489,-73.27879
7712436,41.772753,-73.279552
7712396,41.79518,-73.273776
7713530,41.814053,-73.28146
7713520,41.823114,-73.276341
7712240,41.836727,-73.278253
7712246,41.823696,-73.266596
7713518,41.828816,-73.292069
7713536,41.804174,-73.298847
7712306,41.816577,-73.30341
7714280,41.811614,-73.30709
7712308,41.810014,-73.294844
7714282,41.812544,-73.291505
7712398,41.787897,-73.292933
7714302,41.789395,-73.305259
7713552,41.76949,-73.290395
7712746,41.666405,-73.320687
7713676,41.693773,-73.319436
7712708,41.672489,-73.326074
7714382,41.67049,-73.329994
7712780,41.65558,-73.333739
7712814,41.647065,-73.337538
7712886,41.631342,-73.33309
7712986,41.603806,-73.353271
7712918,41.631832,-73.354101
7712920,41.617353,-73.365276
7713010,41.587838,-73.348045
7713008,41.598252,-73.366027
7713066,41.583773,-73.359997
7713174,41.5485,-73.337694
7713182,41.546063,-73.357337
7713172,41.553761,-73.344828
7713160,41.563815,-73.362896
7713158,41.567318,-73.351088
7713312,41.507191,-73.302052
7716502,41.494412,-73.310988
7716626,41.485367,-73.304522
7718066,41.473862,-73.285149
7716622,41.479354,-73.285577
7716652,41.470286,-73.289042
7716568,41.493747,-73.29074
7716566,41.49078,-73.283418
7716744,41.46104,-73.271671
7716670,41.470481,-73.276175
7716668,41.471846,-73.272624
7716786,41.45847,-73.257293
7717916,41.47036,-73.250487
7716680,41.459465,-73.236498
7716650,41.472002,-73.223104
7716608,41.480552,-73.225498
7716564,41.488491,-73.219833
7716512,41.495037,-73.206149
7716704,41.462637,-73.218804
7716582,41.483039,-73.217158
7716590,41.477811,-73.217131
7716588,41.482102,-73.199242
7716550,41.487806,-73.180607
7716612,41.475937,-73.212924
7716614,41.476586,-73.206052
7716616,41.477385,-73.200107
7718038,41.475149,-73.199167
7716642,41.474073,-73.187515
7716662,41.469014,-73.205094
7716660,41.468412,-73.196812
7716538,41.490742,-73.187375
7716580,41.485271,-73.204108
7713318,41.507467,-73.204566
7716514,41.498374,-73.229841
7713266,41.527812,-73.17792
7713270,41.519249,-73.193881
7714162,41.511398,-73.177846
7713260,41.522391,-73.206442
7713256,41.534371,-73.211199
7713180,41.553155,-73.221173
7713138,41.564741,-73.218322
7713090,41.572426,-73.244617
7714116,41.577945,-73.264834
7713036,41.580761,-73.277694
7713732,41.585181,-73.26173
7713012,41.590969,-73.281715
7714108,41.587957,-73.274412
7713254,41.531786,-73.194403
7713136,41.557484,-73.210972
7713150,41.552208,-73.202821
7713156,41.552026,-73.196846
7713144,41.556067,-73.188661
7713126,41.563816,-73.190813
7713094,41.569526,-73.189507
7713080,41.57853,-73.183691
7713048,41.579502,-73.177198
7713034,41.588003,-73.164105
7712996,41.595362,-73.176166
7712960,41.604104,-73.173574
7712938,41.609095,-73.175891
7712926,41.618201,-73.169961
7712876,41.633113,-73.159538
7714046,41.63988,-73.152666
7712782,41.65098,-73.160621
7713166,41.552897,-73.190377
7713168,41.550021,-73.183692
7714440,41.548697,-73.170957
7713202,41.54166,-73.186512
7713130,41.559878,-73.178421
7713154,41.562549,-73.168172
7713070,41.574645,-73.160948
7714416,41.565712,-73.154801
7713042,41.582321,-73.157675
7712968,41.602542,-73.151821
7712942,41.614709,-73.157856
7712940,41.607939,-73.172645
7714084,41.607354,-73.171859
7712878,41.63764,-73.171228
7712928,41.617201,-73.184548
7714034,41.654137,-73.18493
7712870,41.640992,-73.185818
7712750,41.656053,-73.185448
7714370,41.669164,-73.193196
7712872,41.628505,-73.191742
7712866,41.634063,-73.202257
7712854,41.637844,-73.19656
7712998,41.597804,-73.18722
7713082,41.579315,-73.19321
7713148,41.584054,-73.20271
7714402,41.608984,-73.201433
7713128,41.558784,-73.209066
7713124,41.563368,-73.204383
7714134,41.559759,-73.20735
7714136,41.574165,-73.212102
7714434,41.56042,-73.202378
7713088,41.57682,-73.225097
7713032,41.582335,-73.228792
7713026,41.592992,-73.224932
7712954,41.609624,-73.217661
7712906,41.622183,-73.22534
7712862,41.638218,-73.220645
7712776,41.657755,-73.225764
7712904,41.625317,-73.212253
7714048,41.649952,-73.215507
7712784,41.645447,-73.219176
7712764,41.653803,-73.213107
